cod	lat	lng	intrusion	variation	flag_variation
08182	41.6956211	2.1597595	1	100.0	pos
08183	41.7515485	2.0959429	3	52.9	pos
08184	41.59067	2.1744993	2	37.8	neg
08185	41.5846483	2.2285864	3	1.6	pos
08186	41.6145781	2.2285864	0	21.2	pos
08187	41.6493805	2.2335066	3	0.0	null
08190	49.474901	4.1271554	1	0.0	null
08191	41.4936457	2.0175242	2	27.7	pos
08192	41.5276681	2.0714223	2	0.0	null
08193	41.4973352	2.0910377	1	100.0	pos
08194	41.5239187	2.0365036	5	0.0	null
08195	41.4705875	2.0493652	1	21.6	pos
08196	41.4345142	2.1082083	8	0.0	null
08197	41.4582155	2.0420152	2	49.5	pos
08198	41.4399628	2.0836809	2	17.7	pos
08201	41.5457977	2.1045283	2	16.0	pos
08202	41.5565589	2.1302944	6	61.9	pos
08203	41.5344043	2.1131154	3	57.4	pos
08204	41.5281384	2.1143422	4	30.9	neg
08205	41.5195982	2.1033017	3	22.2	neg
08206	41.5574545	2.0812289	3	21.5	neg
08207	41.5775971	2.0714223	3	48.9	neg
08208	41.5669037	2.1106617	3	26.8	neg
08210	41.5164233	2.1401139	4	21.9	pos
08211	41.6323786	2.0763253	1	22.7	neg
08212	41.6827382	2.0469151	15	0.0	null
08213	41.5560111	2.1597595	5	0.0	null
08214	41.5081546	2.1143422	4	0.0	null
08220	54.7085031	25.2872705	35	0.0	null
08221	41.561125	2.0150758	3	73.3	pos
08222	41.5659455	2.0248701	2	64.3	pos
08223	41.5509681	2.0248701	3	29.4	neg
08224	41.5490256	1.9930466	2	0.7	neg
08225	41.5942004	1.9783666	2	9.9	neg
08226	41.5759282	2.0248701	4	0.0	null
08227	41.5679653	2.0518154	3	18.9	neg
08228	41.5381817	2.0420152	1	45.6	neg
08230	41.633763	1.9979411	2	0.0	null
08231	41.5295517	1.9636914	3	114.3	pos
08232	41.5546052	1.9588007	0	100.0	pos
08233	41.5951917	1.9196949	1	200.7	pos
08240	41.6986126	1.8440259	2	22.6	neg
08241	41.7215972	1.8074586	5	82.1	pos
08242	41.7411984	1.8269573	2	21.0	neg
08243	41.7209792	1.8464648	2	30.0	neg
08250	41.7615593	1.7977124	1	0.0	null
08251	41.8158674	1.8220818	4	0.0	null
08253	41.6774553	1.7636181	1	0.0	null
08254	41.7001107	1.9050391	3	111.0	pos
08259	41.7577002	1.7246856	4	100.0	pos
08260	41.8366507	1.7636181	3	10.8	neg
08261	41.8976765	1.6663523	2	100.0	pos
08262	41.7965959	1.7830973	3	0.0	null
08270	41.7497243	1.9148091	9	0.0	null
08271	41.798798	1.9539106	1	0.0	null
08272	41.755262	1.8806237	3	5.5	pos
08273	41.8715183	2.0567163	20	0.0	null
08279	41.8728901	1.9783666	22	66.7	pos
08280	41.7257971	1.5160212	2	100.0	pos
08281	41.7702607	1.5402327	6	100.0	pos
08290	41.4715315	2.1352039	1	45.3	neg
08291	41.4960695	2.1597595	2	32.4	neg
08292	41.5562225	1.8611011	3	33.1	neg
08293	41.5768136	1.8220818	1	206.2	pos
08294	41.6176371	1.7636181	3	100.0	pos
08295	41.6707039	1.8757422	4	12.5	neg
08296	41.6360521	1.8611011	5	0.0	null
08297	41.6814512	1.8269573	1	0.6	pos
08299	41.6401585	1.9148091	19	100.0	pos
08301	41.5427647	2.4480536	1	26.7	neg
08302	41.5330915	2.4332249	4	87.3	pos
08303	41.5431825	2.428283	1	28.4	neg
08304	41.5600797	2.4554698	2	11.0	neg
08310	41.5613266	2.396174	3	115.9	pos
08319	41.6008313	2.4159308	2	6.4	neg
08320	41.4805684	2.3147677	1	20.7	neg
08328	41.5035994	2.2876645	2	40.7	pos
08329	41.5030095	2.3172324	2	8.4	neg
08330	41.4946642	2.3591531	1	21.5	neg
08338	41.5024115	2.3468195	2	30.1	pos
08339	41.5223953	2.3468195	4	0.0	null
08340	41.5041512	2.3838304	1	0.0	null
08348	41.5319814	2.3665549	2	47.3	neg
08349	41.5211753	2.4060513	3	9.8	neg
08350	41.5855397	2.5470339	2	133.3	pos
08358	41.6082578	2.5346498	3	160.7	pos
08360	41.6076006	2.5643773	0	35.7	neg
08370	41.6257519	2.6437438	4	0.0	null
08380	41.6528561	2.7630471	3	29.0	neg
08389	41.6734928	2.7331928	5	150.7	pos
08390	41.4712564	2.2802755	3	0.0	null
08391	41.4839972	2.2679632	1	14.1	pos
08392	41.579406	2.4851463	3	0.0	null
08393	41.5698407	2.5235069	1	0.6	neg
08394	41.5789778	2.5049414	2	102.2	pos
08395	41.6064873	2.6139655	3	145.8	pos
08396	41.6414961	2.6090043	1	34.6	neg
08397	41.6350339	2.6735412	2	48.3	neg
08398	41.6545038	2.6934166	5	0.0	null
08400	5.7089237	100.4059456	6	0.0	null
08401	41.6059894	2.2852014	3	18.7	pos
08402	41.5959156	2.2901277	11	0.0	null
08403	41.5838808	2.2679632	12	4.6	pos
08410	41.5531532	2.3073743	2	4.2	neg
08415	41.6747675	2.2089109	0	42.7	neg
08416	41.7023001	2.2015347	3	0.0	null
08420	41.6237835	2.2679632	7	4.4	pos
08430	41.5875929	2.3320235	2	31.0	pos
08440	41.641945	2.3566861	2	25.0	neg
08445	41.7072025	2.3320235	1	86.5	pos
08450	41.6262792	2.3912362	1	44.4	neg
08455	41.6372336	2.4628871	7	0.0	null
08458	41.7059896	2.3912362	2	271.5	pos
08459	41.6610643	2.396174	3	16.3	pos
08460	41.6848279	2.4505255	2	1.8	pos
08461	41.7102452	2.4258123	3	0.0	null
08470	41.6826815	2.5495112	3	0.0	null
08474	41.7437079	2.4900943	5	17.1	pos
08476	41.7197442	2.5618993	5	50.0	neg
08480	41.6638505	2.2581158	1	12.8	neg
08490	41.6994414	2.688447	4	60.5	pos
08495	41.7207249	2.6288523	3	0.0	null
08500	41.9273762	2.2531929	4	0.0	null
08504	41.9055695	2.3517526	3	0.0	null
08505	41.9141041	2.1695855	8	0.0	null
08506	41.9215421	2.2975183	23	51.2	pos
08508	42.0272145	2.2138289	7	11.8	neg
08510	41.9856714	2.3123031	1	0.0	null
08511	42.0438683	2.3714901	9	0.0	null
08512	42.0156261	2.2371972	11	2.8	pos
08513	41.9960792	2.0224213	3	100.0	pos
08515	42.0250906	2.0616178	200	100.0	pos
08516	42.0045792	2.1008486	30	0.0	null
08519	41.9541291	2.4011124	7	0.9	neg
08520	41.6478275	2.3123031	2	12.1	neg
08530	41.6933493	2.2778128	3	0.1	pos
08540	41.7838723	2.2285864	12	0.0	null
08550	41.8238197	2.2187476	9	0.0	null
08551	41.848748	2.2138289	2	43.1	neg
08552	41.8670665	2.2925911	2	0.0	null
08553	41.832407	2.2876645	3	0.0	null
08554	41.8441884	2.256885	13	0.0	null
08560	42.0111171	2.2778128	2	469.1	pos
08570	42.0410065	2.2679632	1	1.8	neg
08571	42.0633155	2.2655012	4	100.0	pos
08580	42.1013063	2.2187476	3	0.0	null
08585	42.1187436	2.2113698	80	100.0	pos
08587	42.1234626	2.0910377	25	0.0	null
08589	42.0481265	2.1548473	5	0.0	null
08590	41.7136519	2.2581158	7	0.0	null
08593	41.7478053	2.2925911	9	0.0	null
08600	42.097993	1.8464648	1	97.5	pos
08610	42.0736589	1.8220818	3	50.0	neg
08611	50.1770891	30.3196385	66	0.0	null
08612	41.9956763	1.7441475	13	0.0	null
08614	42.0550793	1.7441475	18	0.0	null
08619	42.1501511	1.9783666	18	0.0	null
08620	41.3888363	2.002836	2	22.1	neg
08629	41.3592867	1.9734743	0	0.0	null
08630	41.5153044	1.9196949	2	177.9	pos
08635	41.4910385	1.8757422	0	93.9	pos
08640	41.5555859	1.900155	4	3.0	neg
08650	41.8048278	1.8903882	3	1.5	pos
08660	41.8549844	1.8611011	8	0.0	null
08670	41.8953192	1.8220818	1	0.0	null
08680	42.0281086	1.8855057	11	0.0	null
08690	41.36846	2.0224213	3	292.0	pos
08691	41.611353	1.8464648	5	0.0	null
08692	41.9740306	1.8611011	2	1.5	neg
08693	42.0142781	1.8220818	12	0.0	null
08694	42.2501433	1.900155	11	0.0	null
08698	42.1621397	1.851343	8	0.0	null
08700	41.5847817	1.6226538	1	6.5	neg
08710	41.5605599	1.5693045	6	0.0	null
08711	41.6196377	1.627507	4	0.0	null
08712	41.5613357	1.5111806	12	0.0	null
08718	41.4936117	1.710095	16	400.0	pos
08719	41.640391	1.5693045	2	0.0	null
08720	41.3435845	1.7003706	5	12.0	neg
08729	41.2590817	1.6469253	4	0.0	null
08730	41.3140674	1.6614947	2	30.0	pos
08731	41.3797106	1.627507	2	7.7	pos
08732	41.3398934	1.6080974	3	3.8	neg
08734	41.3181561	1.7246856	1	0.0	null
08735	41.3842357	1.6614947	5	100.0	pos
08736	41.4192167	1.6663523	3	100.0	pos
08737	41.40055	1.5693045	3	92.2	pos
08738	41.4162825	1.5160212	17	100.0	pos
08739	41.3971439	1.8025852	7	100.0	pos
08740	41.4495705	1.9636914	3	33.9	pos
08750	41.4181889	2.0420152	4	2.7	pos
08753	41.4219252	1.9710284	2	10.4	neg
08754	41.4387219	2.0126276	5	0.0	null
08755	41.4743265	1.9783666	4	23.5	neg
08756	41.4120811	1.961246	1	1.1	neg
08757	41.4202064	1.9245812	0	49.2	neg
08758	41.3896747	1.9539106	2	56.8	pos
08759	41.3752229	1.9196949	1	3.6	pos
08760	41.4803984	1.9148091	7	28.8	pos
08769	41.4502292	1.9245812	2	100.0	pos
08770	41.4374918	1.7830973	3	33.8	pos
08773	41.4798069	1.627507	1	46.7	neg
08775	41.4434555	1.7198215	6	50.0	neg
08776	41.4637537	1.7003706	3	0.0	null
08777	41.4543156	1.6614947	8	0.0	null
08779	41.4611283	1.5305465	7	0.0	null
08780	41.4190447	1.9930466	2	130.6	pos
08781	41.5322568	1.7977124	2	95.9	pos
08782	41.5003553	1.8403678	7	7.7	pos
08783	41.4972029	1.8025852	2	19.1	neg
08784	41.518091	1.7441475	2	50.0	neg
08785	41.523597	1.710095	9	54.5	pos
08786	41.5314129	1.6882181	5	100.0	pos
08787	41.5013861	1.5111806	2	100.0	pos
08788	41.564678	1.6323607	11	18.5	neg
08789	41.5243069	1.6614947	1	100.0	pos
08790	41.4362607	1.8611011	2	200.0	pos
08791	41.4765899	1.8415871	3	100.0	pos
08792	41.3832365	1.7295503	3	50.0	neg
08793	41.3573723	1.7830973	7	0.0	null
08795	41.3561415	1.8611011	4	100.0	pos
08798	41.3629043	1.7490143	7	0.0	null
08799	41.3504866	1.7417143	5	0.0	null
08800	41.2381518	1.7052325	5	17.4	pos
08810	41.2570604	1.7830973	1	23.9	pos
08811	41.2831146	1.7198215	2	4.7	pos
08812	41.2324752	1.7490143	0	1.9	neg
08818	41.3018445	1.8074586	4	0.0	null
08820	41.3120158	2.0959429	4	54.0	pos
08830	41.3327758	2.0567163	5	31.2	neg
08840	41.2981089	2.0322172	5	4.5	pos
08849	41.3290475	1.9832594	7	0.0	null
08850	41.2987914	1.9930466	4	29.2	neg
08859	41.3154028	1.900155	1	0.0	null
08860	41.2792267	1.9636914	2	12.6	neg
08870	41.2609286	1.8562218	2	8.0	neg
08871	41.2515696	1.891609	13	0.0	null
08880	41.2136736	1.6614947	2	29.6	pos
08901	40.4862157	-74.4518188	2	9.0	pos
08902	41.364151	2.1229311	3	43.6	neg
08903	41.3703903	2.1241583	4	12.9	neg
08904	41.3730301	2.116796	4	2.7	neg
08905	41.3694303	2.1082083	7	11.9	neg
08906	41.3658296	2.0996222	9	42.4	pos
08907	41.3494786	2.1033017	4	23.1	neg
08908	41.3491194	2.1229311	7	1.3	pos
08911	41.4518333	2.2507317	3	21.4	neg
08912	41.4420207	2.240888	2	30.9	neg
08913	41.43872	2.2175179	9	0.0	null
08914	41.4435807	2.2248966	5	118.2	pos
08915	41.4668363	2.2507317	3	0.0	null
08916	41.474766	2.2285864	4	225.6	pos
08917	41.4547638	2.2285864	2	34.3	neg
08918	41.4321101	2.235967	10	0.0	null
08920	19.3874666	-99.1169091	0	0.0	null
08921	41.4538682	2.2101403	7	62.9	pos
08922	41.4488664	2.2101403	4	44.8	neg
08923	41.443817	2.2125994	5	92.0	pos
08924	41.4653319	2.1990763	11	53.4	pos
08930	41.4223872	2.2212071	4	40.3	neg
08940	41.3573949	2.0812289	6	28.8	pos
08950	41.3772561	2.0910377	2	1.2	pos
08960	41.3876262	2.0714223	2	11.3	pos
08970	41.365393	2.0542658	4	59.3	pos
08980	41.3979911	2.0518154	1	32.0	neg
09001	42.3240601	-3.7130493	1	111.5	pos
09002	42.3323339	-3.685144	1	43.5	neg
09003	42.3462658	-3.7105118	0	6.8	pos
09004	42.3431919	-3.6914848	5	531.0	pos
09005	42.3479443	-3.696558	2	0.0	null
09006	42.3691152	-3.6876803	0	100.0	pos
09007	42.3605822	-3.6471162	2	48.4	neg
09100	42.4031835	-4.264103	8	0.0	null
09123	42.3829397	-4.0082563	8	0.0	null
09130	42.3397213	-3.8349976	6	0.0	null
09140	42.4236212	-3.6724649	1	100.0	pos
09193	42.3076176	-3.6116494	1	0.0	null
09194	42.2294845	-3.5913939	2	100.0	pos
09195	42.2840484	-3.7333537	1	117.8	pos
09197	42.4074259	-3.7181247	1	0.0	null
09200	42.6938537	-2.9625587	3	241.8	pos
09218	42.6853601	-2.9126022	50	100.0	pos
09219	42.6568886	-3.0676373	7	40.7	pos
09226	42.1956404	-4.0184661	50	0.0	null
09239	42.2705191	-3.8451731	6	100.0	pos
09240	42.5327486	-3.3086778	5	308.3	pos
09246	42.6365701	-3.4397386	7	100.0	pos
09249	42.6490302	-3.3489671	18	0.0	null
09258	42.4346717	-3.3086778	53	0.0	null
09259	42.4408214	-3.0876783	50	50.0	pos
09280	42.6457617	-3.1177555	11	100.0	pos
09290	42.4138034	-3.5155086	66	33.3	neg
09292	42.402566	-3.3993751	10	0.0	null
09293	42.6534575	-3.0125674	10	0.0	null
09300	41.7040526	-3.9164585	3	0.0	null
09320	42.1671218	-3.6927531	2	0.0	null
09339	42.1141364	-3.8044831	11	100.0	pos
09340	41.9463648	-3.7943157	12	0.0	null
09343	42.0807502	-3.9164585	22	100.0	pos
09370	41.7601784	-3.7232005	4	100.0	pos
09390	42.08815	-3.6927531	5	20.6	pos
09391	41.6490896	-3.7739869	20	100.0	pos
09400	41.6722842	-3.6724649	5	7.3	neg
09430	41.8519983	-3.318747	9	0.0	null
09443	41.7074694	-3.8146526	6	0.0	null
09451	41.8087348	-3.4397386	16	100.0	pos
09453	41.8146657	-3.5711466	33	100.0	pos
09454	41.781606	-3.3489671	28	100.0	pos
09471	41.5951397	-3.5913939	8	0.0	null
09490	41.6869803	-3.5205641	8	100.0	pos
09491	41.6356335	-3.5711466	5	2.6	neg
09500	42.9322657	-3.495292	2	0.0	null
09510	43.0320816	-3.238251	9	0.0	null
09549	42.8642495	-3.3288183	33	0.0	null
09560	43.1262833	-3.6521849	5	0.0	null
09569	43.0625677	-3.5205641	3	0.0	null
09580	43.1011746	-3.280998	1	5.7	pos
09585	43.1583644	-3.2281983	2	100.0	pos
09589	43.0785705	-3.3086778	4	0.0	null
09600	42.0150871	-3.1578875	9	0.0	null
10001	39.5015737	-6.4024118	4	540.1	pos
10002	39.4657396	-6.3744687	3	100.0	pos
10003	39.4498102	-6.3119743	4	100.0	pos
10004	39.5237033	-6.2800864	7	100.0	pos
10005	39.3872098	-6.1314928	4	0.0	null
10100	39.1399503	-5.9092754	3	12.9	pos
10110	39.1327628	-5.6352801	11	77.8	pos
10132	39.1323535	-6.0573302	15	100.0	pos
10133	39.1814222	-5.9092754	22	11.1	neg
10134	39.1680808	-5.761583	66	0.0	null
10160	39.1735392	-6.2588369	6	13.8	neg
10189	39.2675807	-6.0467429	30	0.0	null
10190	39.5846791	-6.482318	2	0.0	null
10195	39.2521387	-6.7065914	6	100.0	pos
10200	39.429683	-5.9092754	3	286.3	pos
10210	39.4479326	-5.7510475	6	0.0	null
10260	39.3502355	-5.8459341	22	0.0	null
10291	39.5534449	-5.9092754	66	0.0	null
10300	39.9106971	-5.5407299	8	87.8	pos
10310	40.021806	-5.5722297	7	21.4	pos
10318	40.0394859	-5.4149003	8	100.0	pos
10319	40.0462633	-5.4882679	16	0.0	null
10334	39.7436303	-5.3834854	50	50.0	pos
10350	39.7912709	-5.6773512	20	100.0	pos
10390	39.8528367	-5.6773512	22	0.0	null
10400	40.013598	-5.7405139	5	47.4	neg
10411	40.0298446	-5.8248352	11	0.0	null
10430	40.0964064	-5.7194522	13	0.0	null
10450	40.1005293	-5.6352801	3	0.0	null
10470	40.1212469	-5.4149003	2	100.0	pos
10480	40.147231	-5.3677362	6	0.0	null
10491	40.1007311	-5.5249863	50	100.0	pos
10500	39.4689688	-7.2221421	12	0.0	null
10540	39.8656502	-6.2269763	33	0.0	null
10600	40.0361505	-6.0996978	1	15.2	pos
10610	40.1942666	-5.8037437	12	100.0	pos
10612	40.2274766	-5.7510475	11	100.0	pos
10613	40.1706818	-5.8670405	10	0.0	null
10616	40.1073065	-5.9092754	9	100.0	pos
10630	40.3216935	-6.3811207	6	0.0	null
10662	40.276651	-6.2747734	14	0.0	null
10664	40.2462925	-6.224322	22	0.0	null
10672	40.0906661	-6.2269763	40	100.0	pos
10680	39.9219516	-6.1314928	7	0.0	null
10690	39.9464285	-6.2482149	40	100.0	pos
10691	40.005497	-6.2907139	13	100.0	pos
10693	39.9080158	-6.2960283	13	100.0	pos
10697	39.9307826	-5.9621106	22	100.0	pos
10700	40.2736585	-5.8459341	5	0.0	null
10710	40.261679	-6.0785104	8	100.0	pos
10711	40.240361	-5.9991228	15	0.0	null
10730	40.191592	-5.956825	40	100.0	pos
10740	40.2645413	-5.9251211	13	100.0	pos
10800	39.9913385	-6.5463156	5	0.0	null
10811	39.9768662	-6.4396888	54	0.0	null
10820	39.7948831	-6.3970884	13	100.0	pos
10830	39.9034649	-6.471658	20	0.0	null
10839	39.9145461	-6.4103979	100	0.0	null
10840	40.0549134	-6.6851982	3	29.4	pos
10859	40.1846334	-6.5569882	11	100.0	pos
10890	40.16215	-6.9423844	9	0.0	null
10895	40.0474248	-6.8136642	13	100.0	pos
11001	36.5327256	-6.2976892	3	112.5	pos
11002	36.5307803	-6.302672	5	5.7	pos
11003	36.5355955	-6.3006788	4	133.0	pos
11004	36.5375721	-6.2887211	8	134.7	pos
11005	36.5292176	-6.2940354	11	28.9	pos
11006	36.5294278	-6.2900496	13	0.0	null
11007	36.5263783	-6.2840715	5	55.6	pos
11008	36.5175949	-6.2847357	5	36.3	neg
11009	36.5105062	-6.2787581	2	4.6	pos
11010	36.5052612	-6.2761016	10	0.0	null
11011	36.45973	-6.2455597	5	0.0	null
11012	36.5107856	-6.2734452	8	25.1	neg
11100	36.4539984	-6.2004383	2	42.8	neg
11110	13.9354695	100.383479	25	100.0	pos
11130	36.3896325	-6.0891032	3	27.2	pos
11139	36.3796131	-6.179216	1	21.2	neg
11140	36.277074	-6.0732146	1	194.4	pos
11149	36.3146126	-6.0785104	1	24.0	neg
11150	36.2345466	-5.9515399	5	59.6	pos
11159	36.2303108	-6.0361574	4	100.0	pos
11160	36.1964847	-5.8459341	3	35.2	neg
11170	36.4412824	-5.9198387	4	3.2	pos
11178	36.5255	-5.85121	5	88.7	pos
11180	36.4309769	-5.6878736	5	185.3	pos
11190	36.3292794	-5.7826597	2	22.1	neg
11201	36.1357631	-5.4397825	3	10.4	pos
11202	36.1378763	-5.4528826	1	2.2	pos
11203	36.131983	-5.4633649	4	15.3	neg
11204	36.146578	-5.4699173	2	50.6	pos
11205	36.155536	-5.4515725	6	160.4	pos
11206	36.1051143	-5.4882679	6	51.1	pos
11207	36.0796914	-5.4515725	2	16.5	neg
11300	36.1710802	-5.3468563	4	11.5	neg
11310	36.2844331	-5.2919563	0	39.3	neg
11311	36.298664	-5.3063298	1	111.7	pos
11312	36.3008823	-5.2867304	3	2.4	neg
11313	36.1816811	-5.3821768	18	0.0	null
11314	36.1779145	-5.3756344	9	0.0	null
11315	36.2040257	-5.3363951	0	100.0	pos
11320	36.4734384	-5.4122817	6	100.0	pos
11330	36.4388595	-5.5197394	3	100.0	pos
11339	36.3911061	-5.3834854	6	16.1	neg
11340	36.3412004	-5.3220141	6	3.2	neg
11360	36.2510823	-5.3730176	2	4.3	neg
11368	36.2174398	-5.4293045	2	43.8	neg
11369	36.7275676	-6.3172906	10	0.0	null
11370	36.2414923	-5.5827334	2	47.8	neg
11379	36.2359992	-5.4672962	4	0.0	null
11380	36.0569117	-5.593239	4	15.6	neg
11393	36.1325698	-5.8248352	2	4.2	neg
11401	36.6770567	-6.1275175	1	0.5	pos
11402	36.6873939	-6.1354683	5	0.0	null
11403	36.6844344	-6.1407694	4	45.2	neg
11404	36.701142	-6.1553498	10	16.9	neg
11405	36.6951316	-6.1155932	1	6.3	pos
11406	36.6767336	-6.107645	5	0.0	null
11407	36.7047853	-6.1367935	3	4.7	neg
11408	36.6765542	-6.1633042	4	30.5	pos
11500	36.6393281	-6.2588369	2	37.5	neg
11510	36.5189872	-6.0891032	4	94.0	pos
11519	36.5175347	-6.2216678	9	0.0	null
11520	36.6778206	-6.3438785	3	32.9	neg
11540	36.7987362	-6.2907139	5	11.8	neg
11550	36.7286748	-6.3970884	3	42.6	neg
11560	36.8675382	-6.2057449	7	0.0	null
11570	36.6464179	-5.9092754	2	6.9	pos
11580	36.6218825	-5.7510475	4	11.1	neg
11590	36.8206696	-6.179216	100	100.0	pos
11591	36.7187866	-6.0732146	14	54.9	pos
11592	36.7292412	-5.9726832	33	0.0	null
11593	36.6615653	-6.0361574	18	100.0	pos
11594	36.6273898	-5.9673967	25	0.0	null
11600	36.6675032	-5.4672962	1	0.0	null
11610	36.768541	-5.3730176	11	100.0	pos
11630	36.7529169	-5.7089241	3	14.8	pos
11640	36.8275644	-5.7194522	3	100.0	pos
11648	36.8776293	-5.7932008	9	0.0	null
11650	36.8857128	-5.624767	7	0.0	null
11659	37.0109244	-5.4672962	10	0.0	null
11660	36.7711118	-5.551228	2	0.0	null
11680	36.8954499	-5.4149003	2	11.0	neg
11690	36.9439851	-5.2893433	1	100.0	pos
11691	36.9090002	-5.2318879	10	0.0	null
11693	36.9177775	-5.1536327	3	100.0	pos
12001	39.9870027	-0.0390704	1	37.7	neg
12002	39.9825108	-0.0408208	1	21.3	neg
12003	39.9837973	-0.0303198	2	97.6	pos
12004	40.0120227	-0.0279867	3	29.9	pos
12005	39.9658255	-0.0419877	2	37.0	neg
12006	39.9965828	-0.1073935	4	0.0	null
12100	39.9761011	0.004663	2	44.3	pos
12110	40.0528579	-0.2150873	2	0.0	null
12118	40.1758962	-0.1401381	8	100.0	pos
12119	40.1144147	-0.1775946	16	0.0	null
12120	40.1654075	-0.2807868	20	0.0	null
12124	40.2058715	-0.4313729	20	0.0	null
12130	40.0734982	-0.1214235	2	0.0	null
12161	40.3190415	-0.0840215	200	0.0	null
12170	40.4616817	0.1775946	7	0.0	null
12180	40.1606244	0.0326531	6	0.0	null
12182	40.2884371	-0.0186555	36	9.1	neg
12185	40.3292059	0.1307797	33	0.0	null
12186	40.4209838	0.1401381	12	100.0	pos
12190	40.0530384	-0.0653341	4	0.0	null
12191	40.0940591	0.0093266	6	0.0	null
12192	40.1145319	-0.0653341	2	14.8	neg
12193	40.1478158	-0.0629989	11	0.0	null
12194	40.1759773	-0.0279867	7	0.0	null
12200	39.9604442	-0.2432307	2	27.4	neg
12221	39.9448938	-0.3042778	7	0.0	null
12300	40.6181387	-0.1015492	6	0.0	null
12320	40.5426552	0.3654204	2	46.5	neg
12360	40.5431221	0.1588618	7	100.0	pos
12400	39.7952118	-0.4691097	3	33.9	neg
12410	39.8358769	-0.5825359	1	0.0	null
12413	39.8674339	-0.4219444	6	0.0	null
12430	39.906951	-0.7437761	20	100.0	pos
12440	39.9900891	-0.5730713	6	0.0	null
12450	39.8873558	-0.5730713	3	0.0	null
12460	59.2504554	18.0406187	3	0.0	null
12470	39.882542	-0.5021589	7	100.0	pos
12500	40.501701	0.4408037	5	35.4	pos
12510	40.5986326	0.3418927	6	100.0	pos
12520	39.8475152	-0.1588618	1	13.1	neg
12526	39.8654653	-0.1939932	2	0.0	null
12529	39.8655397	-0.1424781	8	100.0	pos
12530	39.8887478	-0.0653341	2	29.1	neg
12539	39.8938386	-0.1261013	2	0.0	null
12540	39.9298174	-0.1214235	3	0.0	null
12549	39.9297151	-0.1963364	5	36.3	neg
12550	39.9452757	-0.0606637	4	0.0	null
12560	40.0530474	0.0466559	1	18.5	pos
12578	40.4512933	0.2807868	20	100.0	pos
12579	40.2497909	0.2784385	1	0.0	null
12580	40.4407465	0.403094	4	6.1	pos
12589	40.4816639	0.3465971	11	102.8	pos
12590	39.7495732	-0.2291565	19	0.0	null
12591	39.7702163	-0.2103988	4	100.0	pos
12592	39.780565	-0.1822792	3	42.2	neg
12593	39.8012029	-0.15418	5	109.1	pos
12594	40.1144658	0.1401381	2	0.0	null
12595	40.1247556	0.0933686	11	0.0	null
12596	40.2167332	0.1963364	4	50.0	pos
12597	40.3799738	0.2713944	10	0.0	null
12598	40.3593167	0.3654204	2	39.1	neg
12600	39.8062185	-0.2338473	3	13.5	neg
13001	38.983654	-3.9285613	5	137.0	pos
13002	38.9827673	-3.9355696	6	0.0	null
13003	38.9908365	-3.9279243	2	41.4	pos
13004	38.9766417	-3.9241021	0	100.0	pos
13005	38.982993	-3.9674371	2	14.5	neg
13080	43.4984739	5.4463322	85	71.4	pos
13100	39.0962941	-4.2948884	2	0.0	null
13114	39.2209159	-4.2948884	11	0.0	null
13116	39.3391193	-4.4593791	22	0.0	null
13120	39.1538014	-4.1411406	7	0.0	null
13140	39.1078699	-3.9674371	5	0.0	null
13150	39.0287297	-3.8451731	3	27.9	neg
13160	39.0421119	-3.7536663	5	338.5	pos
13170	38.9548098	-3.8757119	3	194.6	pos
13179	38.8935888	-3.8349976	3	0.8	pos
13190	38.8536554	-4.0899911	8	0.0	null
13193	39.209957	-4.5830789	14	100.0	pos
13194	39.3697291	-4.19234	3	0.0	null
13195	38.9801945	-4.0491077	1	8.0	pos
13200	39.0437007	-3.3590446	4	0.0	null
13210	39.2183952	-3.4296446	5	0.0	null
13230	38.9197925	-3.318747	3	100.0	pos
13240	38.9231511	-3.1980527	4	0.0	null
13250	39.0566787	-3.6217802	3	83.9	pos
13260	38.910182	-3.642048	2	22.6	neg
13270	38.9076292	-3.7232005	1	48.3	neg
13300	38.8113074	-3.4599326	3	0.0	null
13320	38.7184398	-3.0375914	2	6.6	pos
13326	38.6796074	-2.9175955	7	0.0	null
